t,line
4148.5879,MEAS ms=162377 seq=6228 src=1 c9=1012 c10=1197 c11=1012 c12=1500 step=0
4148.5880,MEAS ms=162386 seq=6229 src=1 c9=1012 c10=1197 c11=1012 c12=1500 step=0
4148.5880,MEAS ms=162395 seq=6230 src=1 c9=1012 c10=1197 c11=1012 c12=1500 step=0
4148.7678,MEAS ms=162404 seq=6231 src=1 c9=1012 c10=1197 c11=1012 c12=1500 step=0
4148.7678,MEAS ms=162449 seq=6232 src=1 c9=1012 c10=1197 c11=1012 c12=1500 step=0
4148.7678,MEAS ms=162494 seq=6233 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4148.7678,MEAS ms=162539 seq=6234 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4148.9030,MEAS ms=162584 seq=6235 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4148.9030,MEAS ms=162629 seq=6236 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4148.9031,MEAS ms=162674 seq=6237 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.0828,MEAS ms=162719 seq=6238 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.0829,MEAS ms=162764 seq=6239 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.0829,MEAS ms=162809 seq=6240 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.0829,MEAS ms=162854 seq=6241 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.1200,MEAS ms=162899 seq=6242 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.1201,MEAS ms=162919 seq=6243 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.1201,MEAS ms=162927 seq=6244 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.2278,MEAS ms=162936 seq=6245 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.2279,MEAS ms=162945 seq=6246 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.2279,MEAS ms=162954 seq=6247 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.2279,MEAS ms=162999 seq=6248 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.3630,MEAS ms=163044 seq=6249 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.3631,MEAS ms=163089 seq=6250 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.3631,MEAS ms=163134 seq=6251 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.5430,MEAS ms=163179 seq=6252 src=1 c9=1012 c10=1206 c11=1012 c12=1500 step=0
4149.5430,MEAS ms=163224 seq=6253 src=1 c9=1012 c10=1207 c11=1010 c12=1500 step=0
4149.5431,MEAS ms=163269 seq=6254 src=1 c9=1012 c10=1207 c11=1012 c12=1499 step=0
4149.5431,MEAS ms=163314 seq=6255 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.6528,MEAS ms=163359 seq=6256 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.6528,MEAS ms=163404 seq=6257 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.6528,MEAS ms=163449 seq=6258 src=1 c9=1012 c10=1207 c11=1012 c12=1500 step=0
4149.6879,MEAS ms=163469 seq=6259 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4149.6879,MEAS ms=163477 seq=6260 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4149.6880,MEAS ms=163486 seq=6261 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4149.6880,MEAS ms=163495 seq=6262 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4149.8231,MEAS ms=163504 seq=6263 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4149.8232,MEAS ms=163549 seq=6264 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4149.8232,MEAS ms=163594 seq=6265 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.0029,MEAS ms=163639 seq=6266 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.0030,MEAS ms=163684 seq=6267 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.0030,MEAS ms=163729 seq=6268 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.0030,MEAS ms=163774 seq=6269 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.1379,MEAS ms=163819 seq=6270 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.1379,MEAS ms=163864 seq=6271 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.1379,MEAS ms=163909 seq=6272 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.2199,MEAS ms=163954 seq=6273 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.2199,MEAS ms=163999 seq=6274 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.2199,MEAS ms=164019 seq=6275 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.2199,MEAS ms=164027 seq=6276 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.2829,MEAS ms=164036 seq=6277 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.2829,MEAS ms=164045 seq=6278 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.2830,MEAS ms=164054 seq=6279 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.4631,MEAS ms=164099 seq=6280 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.4632,MEAS ms=164144 seq=6281 src=1 c9=1010 c10=1217 c11=1012 c12=1500 step=0
4150.4632,MEAS ms=164189 seq=6282 src=1 c9=1012 c10=1217 c11=1010 c12=1500 step=0
4150.4632,MEAS ms=164234 seq=6283 src=1 c9=1012 c10=1217 c11=1012 c12=1499 step=0
4150.5981,MEAS ms=164279 seq=6284 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.5981,MEAS ms=164324 seq=6285 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.5981,MEAS ms=164369 seq=6286 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.7530,MEAS ms=164414 seq=6287 src=1 c9=1012 c10=1217 c11=1012 c12=1500 step=0
4150.7531,MEAS ms=164459 seq=6288 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.7531,MEAS ms=164504 seq=6289 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.7531,MEAS ms=164549 seq=6290 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.7791,MEAS ms=164569 seq=6291 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.7791,MEAS ms=164577 seq=6292 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.7791,MEAS ms=164586 seq=6293 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.9230,MEAS ms=164595 seq=6294 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.9231,MEAS ms=164604 seq=6295 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.9231,MEAS ms=164649 seq=6296 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4150.9231,MEAS ms=164694 seq=6297 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.0579,MEAS ms=164739 seq=6298 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.0579,MEAS ms=164784 seq=6299 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.0579,MEAS ms=164829 seq=6300 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.2379,MEAS ms=164874 seq=6301 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.2380,MEAS ms=164919 seq=6302 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.2380,MEAS ms=164964 seq=6303 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.2380,MEAS ms=165009 seq=6304 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.3107,MEAS ms=165054 seq=6305 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.3108,MEAS ms=165099 seq=6306 src=1 c9=1010 c10=1226 c11=1012 c12=1500 step=0
4151.3108,MEAS ms=165119 seq=6307 src=1 c9=1010 c10=1226 c11=1012 c12=1500 step=0
4151.3730,MEAS ms=165127 seq=6308 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.3730,MEAS ms=165136 seq=6309 src=1 c9=1012 c10=1225 c11=1012 c12=1500 step=0
4151.3730,MEAS ms=165145 seq=6310 src=1 c9=1012 c10=1225 c11=1012 c12=1500 step=0
4151.3730,MEAS ms=165154 seq=6311 src=1 c9=1012 c10=1225 c11=1012 c12=1500 step=0
4151.4097,MEAS ms=165189 seq=6312 src=1 c9=1012 c10=1226 c11=1012 c12=1499 step=0
4151.4098,MEAS ms=165209 seq=6313 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.4098,MEAS ms=165217 seq=6314 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.5178,MEAS ms=165226 seq=6315 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.5178,MEAS ms=165235 seq=6316 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.5179,MEAS ms=165244 seq=6317 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.5179,MEAS ms=165289 seq=6318 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.6528,MEAS ms=165334 seq=6319 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.6528,MEAS ms=165379 seq=6320 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.6529,MEAS ms=165424 seq=6321 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.8329,MEAS ms=165469 seq=6322 src=1 c9=1012 c10=1226 c11=1012 c12=1500 step=0
4151.8330,MEAS ms=165514 seq=6323 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.8330,MEAS ms=165559 seq=6324 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.8330,MEAS ms=165604 seq=6325 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.9057,MEAS ms=165649 seq=6326 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.9057,MEAS ms=165694 seq=6327 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.9057,MEAS ms=165714 seq=6328 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.9779,MEAS ms=165722 seq=6329 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.9780,MEAS ms=165731 seq=6330 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.9780,MEAS ms=165740 seq=6331 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4151.9780,MEAS ms=165749 seq=6332 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.1131,MEAS ms=165794 seq=6333 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.1132,MEAS ms=165839 seq=6334 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.1132,MEAS ms=165884 seq=6335 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.2929,MEAS ms=165929 seq=6336 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.2929,MEAS ms=165974 seq=6337 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.2929,MEAS ms=166019 seq=6338 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.2930,MEAS ms=166064 seq=6339 src=1 c9=1010 c10=1236 c11=1012 c12=1500 step=0
4152.4280,MEAS ms=166109 seq=6340 src=1 c9=1012 c10=1235 c11=1012 c12=1500 step=0
4152.4280,MEAS ms=166154 seq=6341 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.4280,MEAS ms=166199 seq=6342 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.4741,MEAS ms=166244 seq=6343 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.4741,MEAS ms=166264 seq=6344 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.4741,MEAS ms=166272 seq=6345 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.4742,MEAS ms=166281 seq=6346 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.5728,MEAS ms=166290 seq=6347 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.5729,MEAS ms=166299 seq=6348 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.5729,MEAS ms=166344 seq=6349 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.7530,MEAS ms=166389 seq=6350 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.7531,MEAS ms=166434 seq=6351 src=1 c9=1012 c10=1236 c11=1012 c12=1500 step=0
4152.7531,MEAS ms=166479 seq=6352 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.7531,MEAS ms=166524 seq=6353 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.8881,MEAS ms=166569 seq=6354 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.8881,MEAS ms=166614 seq=6355 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.8881,MEAS ms=166659 seq=6356 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.8881,MEAS ms=166704 seq=6357 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.9698,MEAS ms=166749 seq=6358 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.9699,MEAS ms=166769 seq=6359 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4152.9699,MEAS ms=166777 seq=6360 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.0778,MEAS ms=166786 seq=6361 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.0779,MEAS ms=166795 seq=6362 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.0779,MEAS ms=166804 seq=6363 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.0779,MEAS ms=166849 seq=6364 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.2129,MEAS ms=166894 seq=6365 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.2130,MEAS ms=166939 seq=6366 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.2130,MEAS ms=166984 seq=6367 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.3927,MEAS ms=167029 seq=6368 src=1 c9=1010 c10=1246 c11=1012 c12=1500 step=0
4153.3928,MEAS ms=167074 seq=6369 src=1 c9=1012 c10=1245 c11=1012 c12=1500 step=0
4153.3928,MEAS ms=167119 seq=6370 src=1 c9=1012 c10=1246 c11=1012 c12=1499 step=0
4153.3928,MEAS ms=167164 seq=6371 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.5279,MEAS ms=167209 seq=6372 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.5279,MEAS ms=167254 seq=6373 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.5279,MEAS ms=167299 seq=6374 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.5740,MEAS ms=167344 seq=6375 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.5740,MEAS ms=167364 seq=6376 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.5740,MEAS ms=167372 seq=6377 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.5741,MEAS ms=167381 seq=6378 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.6727,MEAS ms=167390 seq=6379 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.6728,MEAS ms=167399 seq=6380 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.6728,MEAS ms=167444 seq=6381 src=1 c9=1012 c10=1246 c11=1012 c12=1500 step=0
4153.8527,MEAS ms=167489 seq=6382 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4153.8527,MEAS ms=167534 seq=6383 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4153.8527,MEAS ms=167579 seq=6384 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4153.8527,MEAS ms=167624 seq=6385 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4153.9878,MEAS ms=167669 seq=6386 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4153.9878,MEAS ms=167714 seq=6387 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4153.9878,MEAS ms=167759 seq=6388 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.0699,MEAS ms=167804 seq=6389 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.0700,MEAS ms=167849 seq=6390 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.0700,MEAS ms=167869 seq=6391 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.0700,MEAS ms=167877 seq=6392 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.1229,MEAS ms=167886 seq=6393 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.1230,MEAS ms=167895 seq=6394 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.1230,MEAS ms=167904 seq=6395 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.1690,MEAS ms=167939 seq=6396 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.1690,MEAS ms=167959 seq=6397 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.1690,MEAS ms=167967 seq=6398 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.1690,MEAS ms=167976 seq=6399 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.2681,MEAS ms=167985 seq=6400 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.2681,MEAS ms=167994 seq=6401 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.2681,MEAS ms=168039 seq=6402 src=1 c9=1010 c10=1256 c11=1012 c12=1500 step=0
4154.4479,MEAS ms=168084 seq=6403 src=1 c9=1012 c10=1256 c11=1012 c12=1499 step=0
4154.4479,MEAS ms=168129 seq=6404 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.4479,MEAS ms=168174 seq=6405 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.4479,MEAS ms=168219 seq=6406 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.5829,MEAS ms=168264 seq=6407 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.5830,MEAS ms=168309 seq=6408 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.5830,MEAS ms=168354 seq=6409 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.6647,MEAS ms=168399 seq=6410 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.6647,MEAS ms=168444 seq=6411 src=1 c9=1012 c10=1256 c11=1012 c12=1500 step=0
4154.6647,MEAS ms=168464 seq=6412 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.6647,MEAS ms=168472 seq=6413 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.7277,MEAS ms=168481 seq=6414 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.7278,MEAS ms=168490 seq=6415 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.7278,MEAS ms=168499 seq=6416 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.9078,MEAS ms=168544 seq=6417 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.9079,MEAS ms=168589 seq=6418 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.9079,MEAS ms=168634 seq=6419 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4154.9079,MEAS ms=168679 seq=6420 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.0428,MEAS ms=168724 seq=6421 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.0429,MEAS ms=168769 seq=6422 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.0429,MEAS ms=168814 seq=6423 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.1977,MEAS ms=168859 seq=6424 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.1977,MEAS ms=168904 seq=6425 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.1977,MEAS ms=168949 seq=6426 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.1977,MEAS ms=168994 seq=6427 src=1 c9=1010 c10=1266 c11=1012 c12=1500 step=0
4155.2238,MEAS ms=169014 seq=6428 src=1 c9=1012 c10=1264 c11=1012 c12=1500 step=0
4155.2238,MEAS ms=169022 seq=6429 src=1 c9=1012 c10=1264 c11=1012 c12=1500 step=0
4155.2238,MEAS ms=169031 seq=6430 src=1 c9=1012 c10=1264 c11=1010 c12=1500 step=0
4155.3679,MEAS ms=169040 seq=6431 src=1 c9=1012 c10=1266 c11=1010 c12=1500 step=0
4155.3680,MEAS ms=169049 seq=6432 src=1 c9=1012 c10=1266 c11=1010 c12=1500 step=0
4155.3680,MEAS ms=169094 seq=6433 src=1 c9=1012 c10=1266 c11=1012 c12=1499 step=0
4155.3680,MEAS ms=169139 seq=6434 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.5032,MEAS ms=169184 seq=6435 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.5032,MEAS ms=169229 seq=6436 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.5032,MEAS ms=169274 seq=6437 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.6830,MEAS ms=169319 seq=6438 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.6831,MEAS ms=169364 seq=6439 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.6831,MEAS ms=169409 seq=6440 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.6831,MEAS ms=169454 seq=6441 src=1 c9=1012 c10=1266 c11=1012 c12=1500 step=0
4155.7557,MEAS ms=169499 seq=6442 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.7557,MEAS ms=169544 seq=6443 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.7557,MEAS ms=169564 seq=6444 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.8278,MEAS ms=169572 seq=6445 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.8278,MEAS ms=169581 seq=6446 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.8279,MEAS ms=169590 seq=6447 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.8279,MEAS ms=169599 seq=6448 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.9630,MEAS ms=169644 seq=6449 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.9630,MEAS ms=169689 seq=6450 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4155.9631,MEAS ms=169734 seq=6451 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.1430,MEAS ms=169779 seq=6452 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.1431,MEAS ms=169824 seq=6453 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.1431,MEAS ms=169869 seq=6454 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.1431,MEAS ms=169914 seq=6455 src=1 c9=1010 c10=1275 c11=1012 c12=1500 step=0
4156.2780,MEAS ms=169959 seq=6456 src=1 c9=1012 c10=1274 c11=1012 c12=1500 step=0
4156.2781,MEAS ms=170004 seq=6457 src=1 c9=1012 c10=1275 c11=1010 c12=1500 step=0
4156.2781,MEAS ms=170049 seq=6458 src=1 c9=1012 c10=1275 c11=1012 c12=1499 step=0
4156.3239,MEAS ms=170094 seq=6459 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.3239,MEAS ms=170114 seq=6460 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.3239,MEAS ms=170122 seq=6461 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.3239,MEAS ms=170131 seq=6462 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.4227,MEAS ms=170140 seq=6463 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.4227,MEAS ms=170149 seq=6464 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.4227,MEAS ms=170194 seq=6465 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.6030,MEAS ms=170239 seq=6466 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.6031,MEAS ms=170284 seq=6467 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.6031,MEAS ms=170329 seq=6468 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.6031,MEAS ms=170374 seq=6469 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.7380,MEAS ms=170419 seq=6470 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.7380,MEAS ms=170464 seq=6471 src=1 c9=1012 c10=1275 c11=1012 c12=1500 step=0
4156.7380,MEAS ms=170509 seq=6472 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4156.8557,MEAS ms=170554 seq=6473 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4156.8557,MEAS ms=170599 seq=6474 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4156.8557,MEAS ms=170644 seq=6475 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4156.8557,MEAS ms=170664 seq=6476 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4156.8829,MEAS ms=170672 seq=6477 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4156.8830,MEAS ms=170681 seq=6478 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4156.8830,MEAS ms=170690 seq=6479 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4157.0630,MEAS ms=170699 seq=6480 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4157.0630,MEAS ms=170744 seq=6481 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4157.0631,MEAS ms=170789 seq=6482 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4157.0631,MEAS ms=170834 seq=6483 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4157.1979,MEAS ms=170879 seq=6484 src=1 c9=1012 c10=1285 c11=1012 c12=1500 step=0
4157.1979,MEAS ms=170924 seq=6485 src=1 c9=1010 c10=1285 c11=1012 c12=1500 step=0
4157.1979,MEAS ms=170969 seq=6486 src=1 c9=1012 c10=1284 c11=1012 c12=1500 step=0
